country_code,country_name,year,gdp_usd,gdp_growth_pct,debt_to_gdp_pct,inflation_pct,unemployment_pct,current_account_gdp,gdp_per_capita_usd,debt_sustainability_signal,misery_index,current_account_deficit
IN,India,2010,1675615519484.96,8.49758470221235,51.5919103003897,11.9893899204244,7.631,-3.25348368945179,1347.51939071367,43.09,19.62,1
IN,India,2011,1823051829894.55,5.24131619937695,51.5565536600977,8.91179336483371,7.609,-3.42928468606061,1445.46127486037,46.32,16.52,1
IN,India,2012,1827637590410.41,5.45638755166587,50.6780305618952,9.47899691419801,7.645,-5.00488971805303,1429.32199520032,45.22,17.12,1
IN,India,2013,1856721507621.58,6.38610640094825,50.3118273627008,10.0178784746102,7.678,-2.64566711733892,1432.84397512195,43.93,17.7,1
IN,India,2014,2039126479154.52,7.41022760508854,49.9009248748319,6.66565671867899,7.656,-1.33950896483452,1553.88396075118,42.49,14.32,1
IN,India,2015,2103588360044.94,7.99625378571471,49.9647183856551,4.90697344127256,7.629,-1.06754907167964,1583.99815907985,41.97,12.54,1
IN,India,2016,2294796885663.16,8.25630550179086,47.6337555915272,4.94821634062141,7.611,-0.527880606037518,1707.50892912243,39.38,12.56,1
IN,India,2017,2651474262755.45,6.79538341897911,47.5836093800197,3.32817337461298,7.626,-1.43948820320988,1950.10468280866,40.79,10.95,1
IN,India,2018,2702929641648.74,6.45385134497769,46.5224986659322,3.9388264669163,7.652,-2.42697545810527,1966.25455171679,40.07,11.59,1
IN,India,2019,2835606256558.19,3.87143694070356,,3.72950573539129,6.51,-1.04961203910072,2041.42863698585,,10.24,1
IN,India,2020,2674851578587.27,-5.77772470686801,,6.62343677628535,7.859,1.22362111042791,1907.04251637669,,14.48,0
IN,India,2021,3167270623260.47,9.68959249192875,,5.13140747176369,6.38,-1.05524166809383,2239.61384367482,,11.51,1
IN,India,2022,3346107287730.93,7.60936497768895,,6.69903414079852,4.822,-2.36247481487452,2347.44829434623,,11.52,1
IN,India,2023,3638489096033.86,9.19075493028345,,5.64914318907925,4.172,-0.878262847208682,2530.12031278204,,9.82,1
IN,India,2024,3909891533858.08,6.49476552383821,,4.95303550973656,4.173,-0.818831370412112,2694.73780859961,,9.13,1
IN,,2025,,,,,4.219,,,,,0
JP,Japan,2000,4968359075956.59,2.76464755136783,,-0.676578683595175,4.748,2.63045548903537,39169.3595701504,,4.07,0
JP,Japan,2001,4374711694090.87,0.386103426142029,,-0.740055504162738,5.02,1.97087092323799,34406.1824638092,,4.28,0
JP,Japan,2002,4182846045873.61,0.0419624992862282,,-0.923494026942321,5.386,2.60256520794996,32820.7936433254,,4.46,0
JP,Japan,2003,4519561645253.53,1.53512549946694,,-0.256541816316025,5.251,3.08393890811206,35387.0374203599,,4.99,0
JP,Japan,2004,4893116005656.56,2.18611569439318,,-0.00857338820310272,4.734,3.71938350458583,38298.9801712303,,4.73,0
JP,Japan,2005,4831467035389.8,1.80390087215821,,-0.282946068764391,4.446,3.52114065640565,37812.8950199948,,4.16,0
JP,Japan,2006,4601663122649.92,1.3723501275831,,0.249355116079085,4.192,3.79586172862875,35991.546002862,,4.44,0
JP,Japan,2007,4579750920354.81,1.48396941157472,,0.060039454498669,3.888,4.62330048259254,35779.0245416427,,3.95,0
JP,Japan,2008,5106679115127.3,-1.22428900061713,,1.3800788616492,4.002,2.78294234789654,39876.3039685725,,5.38,0
JP,Japan,2009,5289493117993.89,-5.69323635892741,,-1.35283672951719,5.068,2.75409583494434,41308.9968370512,,3.72,0
JP,Japan,2010,5759071769013.11,4.09791791943181,,-0.728243207517779,5.102,3.83547896264375,44968.1562349739,,4.37,0
JP,Japan,2011,6233147172341.35,0.0238095237995424,,-0.27245561610124,4.55,2.07915328846556,48760.0789494211,,4.28,0
JP,Japan,2012,6272362996105.03,1.37475099905274,,-0.0440645104432602,4.358,0.958442611412039,49145.2804308193,,4.31,0
JP,Japan,2013,5212328181166.18,2.00510017681211,,0.335037912184741,4.038,0.889785415808861,40898.6478964744,,4.37,0
JP,Japan,2014,4896994405353.29,0.296205514141889,,2.75922671353253,3.589,0.742322049627636,38475.3952461838,,6.35,0
JP,Japan,2015,4444930651964.18,1.56062669680782,,0.795279630579839,3.385,3.07027965906978,34960.6393843385,,4.18,0
JP,Japan,2016,5003677627544.24,0.753826745789127,,-0.127258844489754,3.132,3.93809128404803,39375.4731620781,,3.0,0
JP,Japan,2017,4930837369151.42,1.67533175173359,,0.484199796126385,2.822,4.12036966283799,38834.0529341227,,3.31,0
JP,Japan,2018,5040880939324.86,0.643391023533141,,0.989094598021848,2.467,3.51661817468288,39751.1330982711,,3.46,0
JP,Japan,2019,5117993853016.51,-0.402169200894946,,0.46877615938395,2.351,3.45076611445327,40415.9567649547,,2.82,0
JP,Japan,2020,5054068005376.28,-4.16876457146743,,-0.024995834027731,2.809,2.96847858242383,40028.7341726762,,2.78,0
JP,Japan,2021,5039148168861.22,2.69657404187188,,-0.233352779398264,2.808,3.89996604353178,40094.5599795288,,2.57,0
JP,Japan,2022,4262463317796.53,0.941998775483285,,2.49770278172255,2.614,2.11637961936876,34065.6438962526,,5.11,0
JP,Japan,2023,4213167237905.83,1.47503481053384,,3.26813365933163,2.6,3.72552370226115,33836.1756271617,,5.87,0
JP,Japan,2024,4027597523550.58,0.104309021773304,,2.73853681635241,2.5,4.71136516065292,32487.0778047567,,5.24,0
JP,,2025,,,,,2.451,,,,,0
MX,Mexico,2000,742061329749.127,5.02928399378261,18.1918633340197,9.49156149435403,2.646,-2.52707170138346,7524.0271380091,13.16,12.14,1
MX,Mexico,2001,796064590549.136,-0.450845253215945,,6.36773806235037,2.627,-2.23003398954777,7952.76479510706,,8.99,1
MX,Mexico,2002,810666116401.915,-0.236588001922641,,5.03072733151295,3.003,-1.52936520808687,7983.03398381759,,8.03,1
MX,Mexico,2003,765549967703.273,1.18554486709559,,4.54690012118718,3.455,-0.526761129661888,7434.0746485155,,8.0,1
MX,Mexico,2004,819459227375.022,3.56544100946846,,4.68840884843143,3.937,-0.464775659455354,7849.66759649565,,8.63,1
MX,Mexico,2005,917571853529.104,2.11324712586392,,3.98805714597437,3.558,-0.623534401583354,8671.75891885163,,7.55,1
